-0.8610333204269409, -0.16487964987754822;
-0.8610333204269409, -0.16487964987754822;
-0.8609428405761719, -0.16480091214179993;
-0.8609428405761719, -0.16480091214179993;
-0.8608523011207581, -0.16472217440605164;
-0.8608523011207581, -0.16472217440605164;
-0.8607617616653442, -0.16464343667030334;
-0.8607617616653442, -0.16464343667030334;
-0.8606712818145752, -0.16456468403339386;
-0.8606712818145752, -0.16456468403339386;
-0.8605594635009766, -0.16440370678901672;
-0.8605594635009766, -0.16440370678901672;
-0.8604476451873779, -0.1642427146434784;
-0.8604476451873779, -0.1642427146434784;
-0.8603358268737793, -0.16408173739910126;
-0.8603358268737793, -0.16408173739910126;
-0.8602240085601807, -0.16392076015472412;
-0.8602240085601807, -0.16392076015472412;
-0.860112190246582, -0.16375978291034698;
-0.860112190246582, -0.16375978291034698;
-0.8600003719329834, -0.16359880566596985;
-0.8600003719329834, -0.16359880566596985;
-0.8598885536193848, -0.16343781352043152;
-0.8598885536193848, -0.16343781352043152;
-0.8597767353057861, -0.16327683627605438;
-0.8597767353057861, -0.16327683627605438;
-0.8596862554550171, -0.16326163709163666;
-0.8596862554550171, -0.16326163709163666;
-0.8595957159996033, -0.16324643790721893;
-0.8595957159996033, -0.16324643790721893;
-0.8595051765441895, -0.1632312387228012;
-0.8595051765441895, -0.1632312387228012;
-0.8594146966934204, -0.16321603953838348;
-0.8594146966934204, -0.16321603953838348;
-0.8593242168426514, -0.16320084035396576;
-0.8593242168426514, -0.16320084035396576;
-0.8592336773872375, -0.16318564116954803;
-0.8592336773872375, -0.16318564116954803;
-0.8591431379318237, -0.1631704419851303;
-0.8591431379318237, -0.1631704419851303;
-0.8590526580810547, -0.16315524280071259;
-0.8590526580810547, -0.16315524280071259;
-0.858940839767456, -0.16316011548042297;
-0.858940839767456, -0.16316011548042297;
-0.8588290214538574, -0.16316500306129456;
-0.8588290214538574, -0.16316500306129456;
-0.8587172031402588, -0.16316987574100494;
-0.8587172031402588, -0.16316987574100494;
-0.8586053848266602, -0.16317474842071533;
-0.8586053848266602, -0.16317474842071533;
-0.8584935665130615, -0.16317962110042572;
-0.8584935665130615, -0.16317962110042572;
-0.8583817481994629, -0.1631844937801361;
-0.8583817481994629, -0.1631844937801361;
-0.8582699298858643, -0.1631893664598465;
-0.8582699298858643, -0.1631893664598465;
-0.8581581711769104, -0.16319423913955688;
-0.8581581711769104, -0.16319423913955688;
-0.8580464124679565, -0.16322019696235657;
-0.8580464124679565, -0.16322019696235657;
-0.8579345941543579, -0.16324613988399506;
-0.8579345941543579, -0.16324613988399506;
-0.8578227758407593, -0.16327208280563354;
-0.8578227758407593, -0.16327208280563354;
-0.8577109575271606, -0.16329804062843323;
-0.8577109575271606, -0.16329804062843323;
-0.857599139213562, -0.1633239984512329;
-0.857599139213562, -0.1633239984512329;
-0.8574873208999634, -0.1633499562740326;
-0.8574873208999634, -0.1633499562740326;
-0.8573755025863647, -0.16337591409683228;
-0.8573755025863647, -0.16337591409683228;
-0.8572636842727661, -0.16340185701847076;
-0.8572636842727661, -0.16340185701847076;
-0.8571875095367432, -0.1633514165878296;
-0.8571875095367432, -0.1633514165878296;
-0.857111394405365, -0.1633009910583496;
-0.857111394405365, -0.1633009910583496;
-0.8570352792739868, -0.16325056552886963;
-0.8570352792739868, -0.16325056552886963;
-0.8569591045379639, -0.16320013999938965;
-0.8569591045379639, -0.16320013999938965;
-0.8568829298019409, -0.16314971446990967;
-0.8568829298019409, -0.16314971446990967;
-0.8568068146705627, -0.1630992889404297;
-0.8568068146705627, -0.1630992889404297;
-0.8567306995391846, -0.1630488634109497;
-0.8567306995391846, -0.1630488634109497;
-0.8566545248031616, -0.16299843788146973;
-0.8566545248031616, -0.16299843788146973;
-0.8566401600837708, -0.16298891603946686;
-0.8566401600837708, -0.16298891603946686;
-0.8566257953643799, -0.162979394197464;
-0.8566257953643799, -0.162979394197464;
-0.856611430644989, -0.16296987235546112;
-0.856611430644989, -0.16296987235546112;
-0.8565970659255981, -0.16296035051345825;
-0.8565970659255981, -0.16296035051345825;
-0.8565827012062073, -0.16295082867145538;
-0.8565827012062073, -0.16295082867145538;
-0.8565683364868164, -0.16294130682945251;
-0.8565683364868164, -0.16294130682945251;
-0.8565539717674255, -0.16293177008628845;
-0.8565539717674255, -0.16293177008628845;
-0.8565396070480347, -0.16292224824428558;
-0.8565396070480347, -0.16292224824428558;
-0.8564894795417786, -0.16290077567100525;
-0.8564894795417786, -0.16290077567100525;
-0.8564393520355225, -0.1628793179988861;
-0.8564393520355225, -0.1628793179988861;
-0.8563892245292664, -0.16285786032676697;
-0.8563892245292664, -0.16285786032676697;
-0.8563390970230103, -0.16283638775348663;
-0.8563390970230103, -0.16283638775348663;
-0.8562889695167542, -0.1628149151802063;
-0.8562889695167542, -0.1628149151802063;
-0.856238842010498, -0.16279345750808716;
-0.856238842010498, -0.16279345750808716;
-0.8561887741088867, -0.16277199983596802;
-0.8561887741088867, -0.16277199983596802;
-0.8561386466026306, -0.16275052726268768;
-0.8561386466026306, -0.16275052726268768;
-0.8561112880706787, -0.1627388298511505;
-0.8561112880706787, -0.1627388298511505;
-0.8560839891433716, -0.16272714734077454;
-0.8560839891433716, -0.16272714734077454;
-0.8560566902160645, -0.16271544992923737;
-0.8560566902160645, -0.16271544992923737;
-0.8560293316841125, -0.1627037525177002;
-0.8560293316841125, -0.1627037525177002;
-0.8560019731521606, -0.16269205510616302;
-0.8560019731521606, -0.16269205510616302;
-0.8559746742248535, -0.16268035769462585;
-0.8559746742248535, -0.16268035769462585;
-0.8559473752975464, -0.16266866028308868;
-0.8559473752975464, -0.16266866028308868;
-0.8559200167655945, -0.1626569628715515;
-0.8559200167655945, -0.1626569628715515;
-0.8558856248855591, -0.162642240524292;
-0.8558856248855591, -0.162642240524292;
-0.8558512926101685, -0.16262753307819366;
-0.8558512926101685, -0.16262753307819366;
-0.8558169603347778, -0.16261282563209534;
-0.8558169603347778, -0.16261282563209534;
-0.8557825684547424, -0.16259810328483582;
-0.8557825684547424, -0.16259810328483582;
-0.855748176574707, -0.1625833958387375;
-0.855748176574707, -0.1625833958387375;
-0.8557138442993164, -0.16256868839263916;
-0.8557138442993164, -0.16256868839263916;
-0.8556795120239258, -0.16255396604537964;
-0.8556795120239258, -0.16255396604537964;
-0.8556451201438904, -0.1625392585992813;
-0.8556451201438904, -0.1625392585992813;
-0.8555545806884766, -0.1625135838985443;
-0.8555545806884766, -0.1625135838985443;
-0.8554641008377075, -0.1624879240989685;
-0.8554641008377075, -0.16247180104255676;
-0.8554641008377075, -0.1624879240989685;
-0.8553736209869385, -0.1624622493982315;
-0.8553736209869385, -0.1624622493982315;
-0.8553736209869385, -0.16244614124298096;
-0.8552830815315247, -0.1624043583869934;
-0.8552830815315247, -0.1624365746974945;
-0.8552830815315247, -0.1624365746974945;
-0.8552830815315247, -0.16242046654224396;
-0.8551925420761108, -0.1624109148979187;
-0.8551925420761108, -0.1624109148979187;
-0.8551925420761108, -0.16239479184150696;
-0.8551925420761108, -0.1623786836862564;
-0.8551020622253418, -0.1623852401971817;
-0.8551020622253418, -0.16236913204193115;
-0.8551020622253418, -0.16233690083026886;
-0.8551020622253418, -0.1623530089855194;
-0.8551020622253418, -0.1623852401971817;
-0.8550115823745728, -0.1623273491859436;
-0.8550115823745728, -0.1623595654964447;
-0.8550115823745728, -0.16234345734119415;
-0.8550115823745728, -0.1623595654964447;
-0.8550115823745728, -0.16231122612953186;
-0.8549210429191589, -0.1622694432735443;
-0.8549210429191589, -0.16231778264045715;
-0.8549210429191589, -0.1623339056968689;
-0.8549210429191589, -0.16228556632995605;
-0.8549210429191589, -0.1623016744852066;
-0.8549210429191589, -0.1623339056968689;
-0.8548305034637451, -0.16229212284088135;
-0.8548305034637451, -0.1622437834739685;
-0.8548305034637451, -0.1622759997844696;
-0.8548305034637451, -0.16225989162921906;
-0.8548305034637451, -0.16229212284088135;
-0.8547400236129761, -0.16220198571681976;
-0.8547400236129761, -0.1622503399848938;
-0.8547400236129761, -0.1622503399848938;
-0.8547400236129761, -0.16223421692848206;
-0.8547400236129761, -0.1622181087732315;
-0.8547186851501465, -0.16225549578666687;
-0.854649543762207, -0.1621924340724945;
-0.854649543762207, -0.16220855712890625;
-0.854649543762207, -0.16217631101608276;
-0.854649543762207, -0.16220855712890625;
-0.8546282052993774, -0.16221371293067932;
-0.8545590043067932, -0.1621667742729187;
-0.8545590043067932, -0.1621667742729187;
-0.8545590043067932, -0.16213452816009521;
-0.8545590043067932, -0.16215065121650696;
-0.8545377254486084, -0.16217193007469177;
-0.8545163869857788, -0.16217708587646484;
-0.8544684648513794, -0.16212499141693115;
-0.8544684648513794, -0.16212499141693115;
-0.8544684648513794, -0.1621088683605194;
-0.8544472455978394, -0.16213014721870422;
-0.8544259071350098, -0.1621353030204773;
-0.8543779850006104, -0.16206708550453186;
-0.8543779850006104, -0.1620832085609436;
-0.8543779850006104, -0.1620832085609436;
-0.8543566465377808, -0.16208836436271667;
-0.8543354272842407, -0.16209352016448975;
-0.8543140888214111, -0.16209867596626282;
-0.8542875051498413, -0.16204142570495605;
-0.8542875051498413, -0.16204142570495605;
-0.8542661666870117, -0.16204658150672913;
-0.8542448878288269, -0.1620517373085022;
-0.8542236089706421, -0.16205689311027527;
-0.8541969656944275, -0.1619996279478073;
-0.8541969656944275, -0.1619996279478073;
-0.8541756868362427, -0.16200479865074158;
-0.8541543483734131, -0.16200995445251465;
-0.854133129119873, -0.16201511025428772;
-0.8541117906570435, -0.1620202660560608;
-0.8540852069854736, -0.16196300089359283;
-0.8540852069854736, -0.16196300089359283;
-0.854063868522644, -0.1619681715965271;
-0.8540425300598145, -0.16197332739830017;
-0.8540213108062744, -0.16197848320007324;
-0.853973388671875, -0.16192637383937836;
-0.853973388671875, -0.16192637383937836;
-0.8539520502090454, -0.16193154454231262;
-0.8539307713508606, -0.1619367003440857;
-0.8539094924926758, -0.16194185614585876;
-0.8538615703582764, -0.16188974678516388;
-0.8538615703582764, -0.16188974678516388;
-0.8538402318954468, -0.16189491748809814;
-0.853818953037262, -0.16190007328987122;
-0.8537497520446777, -0.1618531197309494;
-0.8537497520446777, -0.1618531197309494;
-0.8537284135818481, -0.16185829043388367;
-0.8537071347236633, -0.16186344623565674;
-0.8536379337310791, -0.16181649267673492;
-0.8536379337310791, -0.16181649267673492;
-0.8536165952682495, -0.1618216633796692;
-0.8535900115966797, -0.1615995168685913;
-0.8535261154174805, -0.16177986562252045;
-0.8535261154174805, -0.16177986562252045;
-0.8535047769546509, -0.1617850363254547;
-0.8534142971038818, -0.16174323856830597;
-0.8534142971038818, -0.16174323856830597;
-0.8533024787902832, -0.1617066115140915;
-0.8533024787902832, -0.1617066115140915;
-0.8532119989395142, -0.16167321801185608;
-0.8532119989395142, -0.16167321801185608;
-0.8531214594841003, -0.16163980960845947;
-0.8531214594841003, -0.16163980960845947;
-0.8530309200286865, -0.16160641610622406;
-0.8530309200286865, -0.16160641610622406;
-0.8529829978942871, -0.1611993908882141;
-0.8529404401779175, -0.16157302260398865;
-0.8529404401779175, -0.16157302260398865;
-0.8528499603271484, -0.16153961420059204;
-0.8528499603271484, -0.16153961420059204;
-0.8527594208717346, -0.16150622069835663;
-0.8527594208717346, -0.16150622069835663;
-0.8526688814163208, -0.16147282719612122;
-0.8526688814163208, -0.16147282719612122;
-0.8525784015655518, -0.1614394187927246;
-0.8525784015655518, -0.1614394187927246;
-0.8524665832519531, -0.16138888895511627;
-0.8524665832519531, -0.16138888895511627;
-0.8523760437965393, -0.1607992798089981;
-0.8523547649383545, -0.16133835911750793;
-0.8523547649383545, -0.16133835911750793;
-0.8522429466247559, -0.1612878292798996;
-0.8522429466247559, -0.1612878292798996;
-0.8521311283111572, -0.16123729944229126;
-0.8521311283111572, -0.16123729944229126;
-0.8520193099975586, -0.16118676960468292;
-0.8520193099975586, -0.16118676960468292;
-0.85190749168396, -0.16113623976707458;
-0.85190749168396, -0.16113623976707458;
-0.8517956733703613, -0.16108569502830505;
-0.8517956733703613, -0.16108569502830505;
-0.8517690896987915, -0.1603991687297821;
-0.8516838550567627, -0.16103516519069672;
-0.8516838550567627, -0.16103516519069672;
-0.8515933752059937, -0.16094118356704712;
-0.8515933752059937, -0.16094118356704712;
-0.8515028357505798, -0.16084721684455872;
-0.8515028357505798, -0.16084721684455872;
-0.851412296295166, -0.1607532501220703;
-0.851412296295166, -0.1607532501220703;
-0.851321816444397, -0.1606592833995819;
-0.851321816444397, -0.1606592833995819;
-0.8512313365936279, -0.1605653166770935;
-0.8512313365936279, -0.1605653166770935;
-0.8511621356010437, -0.1599990427494049;
-0.8511407971382141, -0.1604713350534439;
-0.8511407971382141, -0.1604713350534439;
-0.8510502576828003, -0.1603773534297943;
-0.8510502576828003, -0.1603773534297943;
-0.8509597778320312, -0.1602833867073059;
-0.8509597778320312, -0.1602833867073059;
-0.8508479595184326, -0.16018551588058472;
-0.8508479595184326, -0.16018551588058472;
-0.850736141204834, -0.16008763015270233;
-0.850736141204834, -0.16008763015270233;
-0.8506243228912354, -0.15998974442481995;
-0.8506243228912354, -0.15998974442481995;
-0.8505551815032959, -0.1595989316701889;
-0.8505125045776367, -0.15989187359809875;
-0.8505125045776367, -0.15989187359809875;
-0.8504006862640381, -0.15979400277137756;
-0.8504006862640381, -0.15979400277137756;
-0.8502888679504395, -0.15969611704349518;
-0.8502888679504395, -0.15969611704349518;
-0.8501770496368408, -0.1595982313156128;
-0.8501770496368408, -0.1595982313156128;
-0.850065290927887, -0.1595003604888916;
-0.850065290927887, -0.1595003604888916;
-0.8499747514724731, -0.15941265225410461;
-0.8499747514724731, -0.15941265225410461;
-0.8499481678009033, -0.1591988205909729;
-0.8498842716217041, -0.15932494401931763;
-0.8498842716217041, -0.15932494401931763;
-0.8497937917709351, -0.15923723578453064;
-0.8497937917709351, -0.15923723578453064;
-0.8497032523155212, -0.15914952754974365;
-0.8497032523155212, -0.15914952754974365;
-0.8496127128601074, -0.15906181931495667;
-0.8496127128601074, -0.15906181931495667;
-0.8495222330093384, -0.15897411108016968;
-0.8495222330093384, -0.15897411108016968;
-0.8494317531585693, -0.1588864028453827;
-0.8494317531585693, -0.1588864028453827;
-0.8493412137031555, -0.1587986946105957;
-0.8493412137031555, -0.1587986946105957;
-0.8492560386657715, -0.15921808779239655;
-0.8492294549942017, -0.1586742252111435;
-0.8492294549942017, -0.1586742252111435;
-0.849117636680603, -0.15854975581169128;
-0.849117636680603, -0.15854975581169128;
-0.8490058183670044, -0.15842527151107788;
-0.8490058183670044, -0.15842527151107788;
-0.8488940000534058, -0.15830080211162567;
-0.8488940000534058, -0.15830080211162567;
-0.8487821817398071, -0.15817633271217346;
-0.8487821817398071, -0.15817633271217346;
-0.8486703634262085, -0.15805184841156006;
-0.8486703634262085, -0.15805184841156006;
-0.8485585451126099, -0.15792737901210785;
-0.8485585451126099, -0.15792737901210785;
-0.8484467267990112, -0.15780290961265564;
-0.8484467267990112, -0.1589358150959015;
-0.8484467267990112, -0.15780290961265564;
-0.8483562469482422, -0.15777602791786194;
-0.8483562469482422, -0.15777602791786194;
-0.8482657074928284, -0.15774914622306824;
-0.8482657074928284, -0.15774914622306824;
-0.8481751680374146, -0.15772226452827454;
-0.8481751680374146, -0.15772226452827454;
-0.8480846881866455, -0.15769539773464203;
-0.8480846881866455, -0.15769539773464203;
-0.8479942083358765, -0.15766853094100952;
-0.8479942083358765, -0.15766853094100952;
-0.8479036688804626, -0.15764164924621582;
-0.8479036688804626, -0.15764164924621582;
-0.8478131294250488, -0.15761476755142212;
-0.8478131294250488, -0.15761476755142212;
-0.8477226495742798, -0.15758788585662842;
-0.8477226495742798, -0.15758788585662842;
-0.847637414932251, -0.15865354239940643;
-0.8476108312606812, -0.157535582780838;
-0.8476108312606812, -0.157535582780838;
-0.8474990129470825, -0.1574832797050476;
-0.8474990129470825, -0.1574832797050476;
-0.8473871946334839, -0.1574309766292572;
-0.8473871946334839, -0.1574309766292572;
-0.8472753763198853, -0.1573786735534668;
-0.8472753763198853, -0.1573786735534668;
-0.8471635580062866, -0.1573263704776764;
-0.8471635580062866, -0.1573263704776764;
-0.847051739692688, -0.157274067401886;
-0.847051739692688, -0.157274067401886;
-0.8469399213790894, -0.15722176432609558;
-0.8469399213790894, -0.15722176432609558;
-0.8468281626701355, -0.15716946125030518;
-0.8468281626701355, -0.15716946125030518;
-0.8468281030654907, -0.15837126970291138;
-0.8467376232147217, -0.15716320276260376;
-0.8467376232147217, -0.15716320276260376;
-0.8466471433639526, -0.15715694427490234;
-0.8466471433639526, -0.15715694427490234;
-0.8465566635131836, -0.15715068578720093;
-0.8465566635131836, -0.15715068578720093;
-0.8464661240577698, -0.15714441239833832;
-0.8464661240577698, -0.15714441239833832;
-0.846375584602356, -0.1571381390094757;
-0.846375584602356, -0.1571381390094757;
-0.8462851047515869, -0.1571318805217743;
-0.8462851047515869, -0.1571318805217743;
-0.8461946249008179, -0.15712562203407288;
-0.8461946249008179, -0.15712562203407288;
-0.846104085445404, -0.15711936354637146;
-0.846104085445404, -0.15711936354637146;
-0.8460187911987305, -0.15808899700641632;
-0.8459923267364502, -0.15710711479187012;
-0.8459923267364502, -0.15710711479187012;
-0.8458805084228516, -0.15709486603736877;
-0.8458805084228516, -0.15709486603736877;
-0.8457686901092529, -0.15708261728286743;
-0.8457686901092529, -0.15708261728286743;
-0.8456568717956543, -0.1570703536272049;
-0.8456568717956543, -0.1570703536272049;
-0.8455450534820557, -0.15705808997154236;
-0.8455450534820557, -0.15705808997154236;
-0.845433235168457, -0.15704584121704102;
-0.845433235168457, -0.15704584121704102;
-0.8453214168548584, -0.15703359246253967;
-0.8453214168548584, -0.15703359246253967;
-0.8452095985412598, -0.15702134370803833;
-0.8452095985412598, -0.15702134370803833;
-0.845209538936615, -0.15780672430992126;
-0.8451191186904907, -0.1570235639810562;
-0.8451191186904907, -0.1570235639810562;
-0.8450285792350769, -0.1570257842540741;
-0.8450285792350769, -0.1570257842540741;
-0.8449380397796631, -0.15702800452709198;
-0.8449380397796631, -0.15702800452709198;
-0.844847559928894, -0.15703022480010986;
-0.844847559928894, -0.15703022480010986;
-0.844757080078125, -0.15703244507312775;
-0.844757080078125, -0.15703244507312775;
-0.8446665406227112, -0.15703466534614563;
-0.8446665406227112, -0.15703466534614563;
-0.8445760011672974, -0.15703687071800232;
-0.8445760011672974, -0.15703687071800232;
-0.8444855213165283, -0.1570390909910202;
-0.8444855213165283, -0.1570390909910202;
-0.8444002866744995, -0.1575244665145874;
-0.8443737030029297, -0.15706446766853333;
-0.8443737030029297, -0.15706446766853333;
-0.844261884689331, -0.15708985924720764;
-0.844261884689331, -0.15708985924720764;
-0.8441500663757324, -0.15711525082588196;
-0.8441500663757324, -0.15711525082588196;
-0.8440382480621338, -0.15714064240455627;
-0.8440382480621338, -0.15714064240455627;
-0.8439264297485352, -0.1571660339832306;
-0.8439264297485352, -0.1571660339832306;
-0.8438146114349365, -0.1571914255619049;
-0.8438146114349365, -0.1571914255619049;
-0.8437667489051819, -0.15696081519126892;
-0.8437027931213379, -0.15721681714057922;
-0.8437027931213379, -0.15721681714057922;
-0.8435909748077393, -0.15724219381809235;
-0.8435909748077393, -0.15724219381809235;
-0.8435004949569702, -0.15724089741706848;
-0.8435004949569702, -0.15724089741706848;
-0.8434099555015564, -0.15723958611488342;
-0.8434099555015564, -0.15723958611488342;
-0.8433194160461426, -0.15723827481269836;
-0.8433194160461426, -0.15723827481269836;
-0.8432289361953735, -0.1572369635105133;
-0.8432289361953735, -0.1572369635105133;
-0.8431384563446045, -0.15723565220832825;
-0.8431384563446045, -0.15723565220832825;
-0.8430479764938354, -0.15688252449035645;
-0.8430479168891907, -0.15723435580730438;
-0.8430479168891907, -0.15723435580730438;
-0.8429573774337769, -0.15723305940628052;
-0.8429573774337769, -0.15723305940628052;
-0.8428668975830078, -0.15723174810409546;
-0.8428668975830078, -0.15723174810409546;
-0.8427550792694092, -0.15722936391830444;
-0.8427550792694092, -0.15722936391830444;
-0.8426432609558105, -0.15722699463367462;
-0.8426432609558105, -0.15722699463367462;
-0.8425314426422119, -0.1572246253490448;
-0.8425314426422119, -0.1572246253490448;
-0.8424196243286133, -0.15722224116325378;
-0.8424196243286133, -0.15722224116325378;
-0.842329204082489, -0.15680423378944397;
-0.8423078060150146, -0.15721985697746277;
-0.8423078060150146, -0.15721985697746277;
-0.842195987701416, -0.15721747279167175;
-0.842195987701416, -0.15721747279167175;
-0.8420841693878174, -0.15721508860588074;
-0.8420841693878174, -0.15721508860588074;
-0.8419724106788635, -0.15721271932125092;
-0.8419724106788635, -0.15721271932125092;
-0.8418818712234497, -0.1571914255619049;
-0.8418818712234497, -0.1571914255619049;
-0.8417913913726807, -0.1571701169013977;
-0.8417913913726807, -0.1571701169013977;
-0.8417009115219116, -0.1571488231420517;
-0.8417009115219116, -0.1571488231420517;
-0.8416104316711426, -0.1567259430885315;
-0.8416103720664978, -0.1571275293827057;
-0.8416103720664978, -0.1571275293827057;
-0.841519832611084, -0.1571062207221985;
-0.841519832611084, -0.1571062207221985;
-0.8414293527603149, -0.15708492696285248;
-0.8414293527603149, -0.15708492696285248;
-0.8413388729095459, -0.15706363320350647;
-0.8413388729095459, -0.15706363320350647;
-0.8412483334541321, -0.15704232454299927;
-0.8412483334541321, -0.15704232454299927;
-0.8411365747451782, -0.15701234340667725;
-0.8411365747451782, -0.15701234340667725;
-0.8410247564315796, -0.15698236227035522;
-0.8410247564315796, -0.15698236227035522;
-0.840912938117981, -0.1569523811340332;
-0.840912938117981, -0.1569523811340332;
-0.8408916592597961, -0.15664765238761902;
-0.8408011198043823, -0.15692239999771118;
-0.8408011198043823, -0.15692239999771118;
-0.8406893014907837, -0.15689241886138916;
-0.8406893014907837, -0.15689241886138916;
-0.8405774831771851, -0.15686243772506714;
-0.8405774831771851, -0.15686243772506714;
-0.8404656648635864, -0.15683245658874512;
-0.8404656648635864, -0.15683245658874512;
-0.8403538465499878, -0.1568024903535843;
-0.8403538465499878, -0.1568024903535843;
-0.8402633666992188, -0.15678073465824127;
